,intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,monk
9908,-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.058835,-0.006326,-0.708586,-0.840179,F
9909,0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.307984,-1.365341,0.469289,1.404887,I
9910,-3.498799,0.211237,-3.210528,-0.424226,0.0,1.26996,0.333428,-0.04221,-0.060642,A
9911,0.142636,0.486028,0.025799,0.545422,0.17234,-0.598658,-0.157328,0.310044,-0.154186,A
9912,-0.277055,-0.251983,-3.203415,1.957926,0.261718,3.761451,0.446679,1.317587,0.999528,X
9913,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.851308,-0.232828,-0.656436,-0.715453,F
9914,0.167323,0.588093,-0.002652,-0.309259,0.261718,-0.224934,0.069175,1.485511,-0.247731,F
9915,0.512951,-0.008597,-0.045329,-1.738144,0.0,0.854712,2.862706,1.58517,0.282354,A
9916,-0.079554,0.187683,-0.070224,0.211236,0.261718,0.231839,0.182426,-0.569959,0.251173,A
9917,-0.030178,0.014957,0.264078,0.374062,0.261718,0.979286,0.144676,0.093038,0.157628,A
9918,0.698109,-0.306942,-0.03466,0.062642,0.976743,1.103861,-0.610333,-0.983547,0.874802,I
9919,-0.091897,-0.29909,0.562816,1.131322,0.440474,2.64028,-3.441614,-0.325054,-0.65309,Y
9920,-0.128929,-0.134216,0.264078,0.430695,0.261718,0.356414,0.446679,0.112492,0.095265,F
9921,0.142636,0.203385,-0.006209,-0.834827,0.261718,0.522513,0.55993,-1.7257,-2.087438,A
9922,0.043885,-0.079257,0.061363,0.565085,0.261718,1.519109,0.446679,-0.182098,-0.154186,A
9923,0.142636,-0.448263,0.438342,0.978909,0.261718,0.190314,0.106925,0.718933,-0.029461,F
9924,0.512951,-0.071406,-3.210528,0.755482,0.0,-0.01731,-0.157328,0.64463,0.874802,I
9925,1.21655,0.156278,-0.013322,0.353593,0.17234,1.809783,0.144676,-0.40223,-0.559546,A
9926,0.192011,0.085618,0.278304,-1.347355,0.261718,-0.681707,0.182426,-0.113134,0.18881,F
9927,0.229043,-0.369751,0.484575,0.250174,0.261718,0.771662,0.446679,0.569337,0.438262,A
9928,-0.597995,-0.071406,0.352988,0.220844,0.261718,0.564038,-0.195078,-1.080002,-0.154186,E
9929,-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.058835,0.446679,1.218957,0.562987,A
9930,0.142636,-0.448263,0.438342,0.978909,0.261718,0.14879,-0.044076,0.833367,0.064084,F
9931,-0.338774,-0.291239,0.520139,1.054429,0.261718,-0.224934,1.39044,-1.9064,-1.307901,E
9932,0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.515608,0.333428,0.12882,-0.746634,A
9933,-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.598658,0.333428,0.075467,0.001721,G
9934,0.105604,0.014957,0.377883,-0.432222,0.261718,-0.391033,0.597681,-0.438906,0.687713,H
9935,0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.930856,-0.308329,0.734736,0.219991,F
9936,0.006853,-0.055704,0.335206,1.778897,0.261718,1.394535,0.144676,-0.198756,-0.029461,A
9937,-0.128929,-0.134216,0.264078,0.430695,0.261718,0.231839,0.182426,0.235197,-0.091823,F
9938,0.006853,0.164129,0.125378,0.58451,0.261718,-0.432558,-0.195078,1.622564,0.718895,A
9939,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.224934,0.144676,0.182737,-0.123005,F
9940,-0.104241,-0.079257,0.011573,0.220903,0.261718,0.024215,0.031425,-0.296319,0.032902,A
9941,2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.266459,-0.119577,-0.702197,0.219991,A
9942,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.01731,0.333428,0.214171,0.656532,E
9943,0.364825,-0.047852,-0.038216,0.327813,0.261718,0.107265,0.55993,-0.145383,-0.559546,A
9944,0.130292,-0.024299,0.246296,0.121006,0.082961,0.14879,0.484429,-0.008447,-0.060642,A
9945,0.043885,0.187683,0.303198,-0.717056,0.0,-0.141884,0.295677,1.631767,0.718895,A
9946,0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.512204,-1.25209,-3.070431,-3.20997,I
9947,0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.220177,0.564464,-0.060642,F
9948,0.031541,0.171981,0.253409,-0.862994,0.17234,-0.598658,0.031425,-0.513849,0.157628,H
9949,0.09326,-0.055704,0.068476,0.305076,0.261718,1.311485,0.333428,0.078049,0.001721,A
9950,-0.202992,0.36826,0.388552,0.915832,0.17234,0.771662,0.182426,0.237741,0.313536,D
9951,0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.640182,-0.006326,-0.459001,-0.091823,F
9952,-3.498799,0.454623,0.128935,-5.440122,-0.006417,-0.474083,0.52218,-1.375233,-0.87136,A
9953,-0.091897,-0.071406,0.537921,-1.178561,0.261718,0.06574,0.635431,1.135238,0.656532,E
9954,0.327793,0.50173,0.050694,-1.018301,0.261718,-0.349509,0.484429,-0.786209,0.282354,G
9955,0.167323,0.148427,0.278304,-0.289596,0.261718,1.020811,0.295677,-1.645088,-0.684271,H
9956,0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.681707,0.182426,0.371863,-0.65309,A
9957,0.080916,-0.071406,0.160942,1.225521,0.17234,0.522513,-0.081827,0.40714,0.282354,A
9958,-0.054866,0.203385,0.05425,-0.028782,0.261718,0.688613,0.144676,-1.539856,-1.058449,G
9959,-0.042522,0.2976,0.079145,1.500568,0.351096,-0.307984,-0.044076,1.58154,0.064084,F
9960,-0.091897,-0.220579,0.274747,0.567174,-0.185173,-3.380822,0.52218,0.844278,-1.837986,A
9961,0.179667,-0.330495,0.530808,-0.314183,0.0,-0.515608,0.069175,-1.204824,-1.120812,A
9962,-0.635027,-0.448263,0.299642,1.407861,0.17234,0.06574,1.843444,0.683752,1.872609,Y
9963,0.006853,0.077766,0.342319,-0.12859,0.261718,-0.930856,0.408929,-0.216949,-0.65309,F
9964,0.068573,0.2976,0.022242,-0.22252,0.261718,0.896237,0.295677,-0.543225,-0.154186,G
9965,0.006853,0.164129,0.125378,0.58451,0.261718,-0.474083,0.182426,1.38125,0.438262,A
9966,-0.202992,-0.377602,0.434785,0.244803,-0.721442,-1.096956,0.371178,1.737698,1.186617,E
9967,0.142636,-0.330495,0.299642,0.418282,0.17234,-1.180006,0.220177,-0.209066,-0.060642,A
9968,-0.338774,-0.22843,0.584154,2.123586,0.261718,0.273364,-4.196622,-0.245955,-0.840179,X
9969,0.105604,-0.09496,0.324537,0.557118,0.17234,0.273364,0.484429,0.146916,0.095265,A
9970,0.4142,-0.471816,0.239183,1.018385,0.0,-0.889332,-1.214339,-0.149033,1.342524,I
9971,0.130292,0.870736,-3.210528,0.062493,0.261718,0.564038,0.408929,1.01692,0.594169,A
9972,0.080916,-0.291239,0.356544,0.226662,0.261718,-0.847807,0.069175,0.519633,0.157628,F
9973,0.105604,-0.087108,0.367214,1.522618,0.261718,0.480988,0.333428,0.856141,0.064084,A
9974,0.229043,0.109171,-0.066668,0.073324,0.0,2.058932,0.635431,-0.824282,0.064084,A
9975,0.056229,0.281897,-0.091562,-0.919149,-0.185173,1.685209,0.446679,2.055314,1.124254,F
9976,-0.375806,-0.275537,0.449011,0.55685,0.17234,-0.266459,0.257927,0.000853,-0.715453,D
9977,0.056229,-0.291239,0.239183,0.767954,0.17234,-0.058835,0.220177,0.611779,0.18881,A
9978,0.661077,-0.09496,0.01513,0.751961,0.976743,-0.598658,-1.063338,0.600168,1.217798,I
9979,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-1.013906,-0.044076,-0.254731,-0.621908,F
9980,-0.091897,0.258344,0.445454,1.643582,0.082961,-0.141884,0.55993,1.905583,0.905984,W
9981,-0.00549,-0.204876,0.32098,-0.694588,0.261718,1.26996,0.748682,-0.990322,-0.497183,F
9982,0.031541,-2.426761,0.37077,0.77977,0.17234,0.397939,0.635431,1.033035,0.344717,A
9983,-0.215336,-0.102811,0.360101,0.941284,0.0,-1.429155,0.182426,-1.38296,-2.025075,E
9984,0.056229,0.533135,0.185837,0.882801,0.261718,0.480988,0.52218,0.335245,-0.247731,A
9985,-0.252367,-0.063555,0.594823,0.891245,0.529852,0.231839,-1.28984,0.892487,1.872609,X
9986,-0.486901,-0.03215,0.196506,-0.633748,0.261718,-1.512204,0.597681,-1.258508,0.313536,C
9987,0.080916,-0.071406,0.160942,1.225521,0.17234,-0.141884,0.182426,1.471551,0.812439,A
9988,0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.553729,-0.874585,-0.475018,0.313536,I
9989,4.524702,-0.134216,0.23207,-2.514351,-0.900198,-3.588447,0.0,-0.622673,-0.746634,F
9990,0.15498,-0.236281,0.01513,0.558909,0.17234,1.685209,0.106925,-0.633254,0.064084,A
9991,0.130292,0.062064,0.505913,0.417148,0.0,0.937762,0.106925,0.153808,0.531806,E
9992,0.056229,0.124874,0.136047,0.14974,0.17234,0.813187,-0.044076,-0.647136,0.095265,A
9993,-0.128929,0.572391,-0.031104,0.319399,0.261718,-0.681707,-0.006326,-1.336577,-1.619716,G
9994,-0.252367,0.093469,0.239183,-0.021441,0.17234,-0.141884,-0.157328,-0.688956,-0.403638,A
9995,0.117948,0.23479,0.050694,0.220456,0.261718,0.024215,0.371178,0.632708,0.064084,A
9996,-0.128929,0.069915,0.313868,0.510511,0.082961,0.107265,-0.081827,-0.003243,0.469443,H
9997,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.557133,0.408929,0.385104,-0.154186,A
9998,-3.43708,-0.024299,5.196809,-1.63562,0.0,-0.764757,2.598453,2.764326,-3.365878,A
9999,0.389513,0.462474,0.136047,0.011679,-0.900198,0.0,0.748682,1.555542,0.375899,F
10000,0.105604,0.014957,0.377883,-0.432222,0.261718,-0.598658,0.446679,-0.067411,0.687713,H
10001,0.080916,0.438921,0.14316,-0.523288,0.261718,-0.224934,0.257927,-0.684705,-0.123005,G
10002,0.327793,0.179832,0.157386,-0.508846,0.17234,-2.425751,0.257927,-2.294475,-0.154186,A
10003,0.426544,0.0,0.19295,-1.533156,-0.989576,-1.719828,-0.308329,-1.510422,-0.964905,A
10004,0.809204,-0.09496,0.118265,0.987502,0.976743,-1.470679,-1.478592,-0.068945,0.594169,I
10005,0.117948,0.321153,-3.210528,0.642753,0.351096,-0.889332,0.220177,0.725728,0.718895,A
10006,-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.307984,-0.195078,-1.18601,-0.715453,F
10007,-0.079554,0.250492,0.388552,-0.002584,0.082961,-1.429155,0.446679,0.861111,0.718895,E
10008,-0.277055,0.030659,0.441898,0.131866,0.17234,0.107265,0.446679,0.284532,0.18881,D
10009,0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.391033,-0.081827,-1.478484,-1.526171,A
10010,1.043737,-0.401156,0.473906,0.506215,0.261718,0.024215,-0.006326,0.544077,-0.87136,A
10011,0.068573,0.226939,0.01513,-0.609818,0.0,0.439463,0.295677,-0.651931,0.032902,A
10012,0.09326,-0.212727,0.260522,-0.527256,0.261718,-1.429155,-0.270579,0.195105,0.344717,F
10013,-0.597995,-0.071406,0.352988,0.220844,0.261718,0.647088,-0.081827,0.075681,0.812439,E
10014,0.15498,-0.236281,0.01513,0.558909,0.17234,0.273364,0.635431,-0.261002,-2.898156,A
10015,0.130292,-0.275537,0.274747,-0.574878,0.261718,-0.266459,0.484429,0.457504,-0.216549,A
10016,-0.635027,-0.448263,0.299642,1.407861,0.17234,0.605563,-1.101088,0.628806,0.438262,Y
10017,0.019197,0.588093,0.260522,-1.348758,0.082961,0.480988,-0.081827,-1.259245,-1.058449,A
10018,0.0,-0.220579,-0.048886,-0.675372,0.0,-2.218127,-0.987837,-1.417947,0.656532,I
10019,0.15498,-0.471816,0.50947,1.205082,0.261718,0.813187,0.52218,0.359825,0.18881,A
10020,0.15498,-0.040001,0.363657,1.200934,0.261718,-0.01731,0.069175,1.31714,0.282354,A
10021,-0.32643,0.0,0.424116,1.924954,0.0,1.394535,0.748682,1.200104,2.059698,X
10022,0.772172,0.030659,0.075589,0.371824,0.0,-1.636779,-1.176589,0.185727,0.874802,I
10023,0.303106,-0.03215,0.367214,-0.350585,0.17234,-1.013906,0.257927,0.165477,-0.310094,A
10024,0.043885,0.030659,0.537921,-2.244735,0.261718,-0.972381,0.55993,-2.33614,-0.902542,E
10025,0.080916,-0.244132,0.214288,-0.37914,0.261718,0.231839,0.182426,-0.563048,-0.341275,F
10026,0.068573,0.289748,0.107596,1.267115,0.261718,1.103861,1.050686,0.575277,-0.060642,A
10027,0.167323,0.117022,0.047137,-0.174809,0.261718,-0.224934,0.031425,0.300336,0.562987,A
10028,-0.486901,-0.03215,0.196506,-0.633748,0.261718,-0.515608,-0.044076,-0.020329,0.999528,H
10029,0.019197,0.588093,0.260522,-1.348758,0.082961,-0.598658,0.069175,-1.876616,-1.49499,A
10030,0.130292,0.062064,0.505913,0.417148,0.0,-1.636779,0.031425,-0.824088,-1.650897,E
10031,0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.678304,-1.667344,-1.283068,0.750076,I
10032,-0.017834,0.336855,0.235627,-0.511144,-0.81082,-0.474083,0.220177,-1.518868,-0.87136,G
10033,0.179667,0.321153,0.242739,0.045844,0.17234,0.024215,0.55993,0.091174,-0.278912,A
10034,-0.042522,-0.110662,0.40989,1.097277,0.261718,1.934358,0.52218,0.542854,0.18881,A
10035,-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.806282,-0.119577,1.162905,0.219991,F
10036,0.451232,-0.267686,0.335206,-0.831336,0.261718,-0.515608,-0.157328,-1.455088,-1.744441,A
10037,0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.640182,0.635431,-0.647446,-0.777816,A
10038,-0.116585,0.281897,0.175168,-0.15249,0.261718,0.190314,-0.006326,-0.284165,0.375899,E
10039,0.15498,-0.385453,0.381439,0.314237,0.261718,-0.266459,-0.044076,0.792342,0.313536,F
10040,0.068573,-1.16272,-3.210528,-0.829367,0.261718,3.387727,0.861934,-1.308968,-1.214356,A
10041,-0.363462,-0.189174,0.0,0.681245,0.0,0.231839,0.144676,0.609857,0.157628,C
10042,0.117948,-0.008597,0.623275,-0.855684,0.17234,-1.096956,0.710932,-2.996303,-3.584148,A
10043,-0.22768,0.085618,0.239183,-0.523467,0.261718,-1.22153,-0.044076,0.459484,-0.029461,E
10044,0.056229,0.281897,-0.091562,-0.919149,-0.185173,-0.141884,0.408929,-1.318676,-1.962712,F
10045,0.117948,-0.16562,0.562816,0.567204,0.61923,1.560634,-1.365341,1.018163,0.62535,Y
10046,0.006853,0.077766,0.342319,-0.12859,0.0,-0.764757,-0.572582,0.305831,0.157628,F
10047,0.142636,-0.244132,-3.206971,0.165524,0.887365,0.024215,-0.874585,0.002115,1.280161,I
10048,-0.128929,-0.22843,-3.210528,-0.892742,0.17234,-0.266459,0.333428,0.186484,0.313536,D
10049,0.229043,0.014957,0.395665,-1.399572,0.082961,-1.38763,0.069175,-1.369622,0.438262,H
10050,0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.183409,0.55993,0.257661,0.064084,A
10051,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.307984,0.144676,0.287017,-0.123005,F
10052,0.080916,0.164129,0.19295,0.819007,0.261718,1.062336,0.484429,-0.085157,-0.497183,A
10053,0.117948,-0.189174,0.029355,0.763359,0.887365,-0.889332,-1.969347,0.143363,0.157628,I
10054,-0.00549,-0.071406,0.352988,-0.206676,0.261718,0.688613,0.446679,-1.075828,0.812439,H
10055,-0.128929,0.211237,0.075589,0.526356,0.261718,1.062336,0.182426,-0.136607,-0.154186,A
10056,-0.215336,-1.296191,0.491688,1.050073,0.61923,0.231839,0.106925,0.220286,2.277968,X
10057,-0.141273,-0.244132,0.249852,0.593729,0.261718,-1.138481,0.257927,1.700381,0.282354,F
10058,-0.215336,0.250492,0.473906,1.187089,0.17234,0.107265,0.52218,0.857714,1.934972,X
10059,0.142636,0.470326,-2.958023,-0.379737,0.0,0.356414,0.446679,0.403529,0.718895,A
10060,0.117948,0.321153,-3.210528,0.642753,0.351096,0.854712,-0.081827,0.24642,-0.590727,A
10061,-0.017834,-0.354049,0.42056,-0.176032,0.0,-0.723232,0.220177,-0.037511,-0.123005,F
10062,0.377169,0.014957,0.381439,0.292753,0.0,-0.764757,0.333428,0.718641,0.874802,H
10063,-0.22768,-0.251983,0.449011,-1.268911,0.261718,-0.141884,0.824183,1.667627,-0.060642,E
10064,0.117948,0.124874,0.128935,0.3837,0.17234,-0.640182,1.201687,-0.044928,-0.123005,A
10065,-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.01731,-0.195078,0.024385,-0.216549,F
10066,-0.104241,-0.055704,0.299642,0.391249,0.17234,1.020811,0.484429,0.098125,0.999528,A
10067,-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.307984,0.295677,-2.042405,-0.497183,E
10068,-0.252367,0.093469,0.239183,-0.021441,0.17234,1.186911,0.52218,-1.886033,-1.339082,A
10069,0.031541,0.666605,-0.095119,0.010217,0.17234,0.06574,0.069175,1.076001,0.219991,G
10070,0.142636,-0.000745,0.153829,0.955845,0.261718,-0.141884,0.295677,-0.359594,-0.777816,F
10071,0.0,0.203385,0.395665,-2.941364,-0.900198,-1.470679,0.333428,0.169768,0.438262,H
10072,0.006853,0.038511,-0.376075,0.963811,-0.006417,0.647088,-0.006326,-1.133919,-1.027268,A
10073,0.019197,0.588093,0.260522,-1.348758,0.082961,-0.307984,0.031425,-0.834572,-0.65309,A
10074,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.141884,0.408929,-0.035919,-0.247731,F
10075,0.488263,-0.259834,0.050694,-0.755517,0.976743,1.26996,-0.497081,-1.846717,-1.432627,I
10076,0.15498,0.336855,0.068476,0.021525,0.261718,-0.266459,0.295677,-0.199552,-0.123005,A
10077,0.080916,-0.291239,0.356544,0.226662,0.261718,0.605563,0.635431,-0.232151,0.500624,F
10078,-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.01731,0.257927,0.815504,0.157628,F
10079,-0.16596,-0.267686,0.256965,0.051662,0.261718,1.062336,0.597681,-0.125832,-0.247731,A
10080,0.624046,0.007106,0.114709,-0.350674,0.887365,-1.38763,-1.101088,-0.254537,1.747883,I
10081,0.15498,-0.385453,0.381439,0.314237,0.261718,1.311485,0.371178,-1.158382,-0.777816,F
10082,-0.116585,0.281897,0.335206,-0.518215,0.082961,-1.055431,0.333428,-1.321005,0.874802,D
10083,0.019197,-0.173471,0.306755,-0.081535,0.17234,0.605563,-2.611104,-1.291552,-0.684271,F
10084,0.229043,0.109171,-0.066668,0.073324,0.261718,1.394535,0.635431,-1.986643,-1.49499,A
10085,-2.449572,0.0,0.352988,0.048976,0.0,-2.716425,-0.006326,1.615924,-1.900349,A
10086,-0.017834,0.336855,0.235627,-0.511144,-0.81082,0.480988,0.257927,-0.582948,0.375899,G
10087,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.190314,0.446679,0.645038,0.126447,A
10088,-0.017834,-0.275537,0.388552,0.949727,0.261718,0.605563,0.295677,0.160429,-0.091823,F
10089,-0.240024,0.117022,0.235627,0.902912,0.17234,-0.972381,0.182426,1.672307,0.687713,E
10090,-0.412837,-0.346197,0.601936,2.211191,0.440474,-0.847807,1.201687,0.057255,0.219991,X
10091,-3.498799,-0.566031,0.139604,-5.440122,0.0,-1.013906,0.0,-1.96086,0.500624,I
10092,-0.215336,-0.142067,0.096927,-0.184417,0.261718,0.107265,0.144676,-0.29593,0.968347,E
10093,-3.498799,0.054213,-2.083148,-2.448349,0.0,-0.764757,0.786433,-3.283476,-2.804611,A
10094,0.167323,0.171981,0.047137,0.268047,0.17234,0.397939,0.220177,-0.009049,-0.216549,F
10095,0.031541,0.36826,-0.027547,0.237135,0.17234,-0.806282,0.069175,-0.398735,0.064084,A
10096,0.759828,-0.134216,0.114709,-0.542563,0.0,-1.38763,-0.912336,-0.454399,1.529613,I
10097,-0.054866,0.580242,0.032912,-0.016668,0.261718,0.813187,0.484429,-1.051792,-0.278912,A
10098,-0.486901,-0.03215,0.196506,-0.633748,0.261718,0.397939,0.106925,-0.266322,0.500624,C
10099,0.142636,-0.448263,0.438342,0.978909,0.261718,2.349606,0.484429,-1.622993,-0.933723,F
10100,-0.104241,-0.055704,0.299642,0.391249,0.17234,0.647088,0.333428,-0.395629,-0.278912,A
10101,-0.425181,-0.071406,0.424116,1.863279,0.17234,0.06574,0.106925,1.829125,2.30915,X
10102,-0.042522,0.187683,0.224957,0.290963,0.261718,-0.266459,-0.119577,0.725029,0.594169,A
10103,0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.096956,-1.403091,-0.575959,0.344717,I
10104,0.056229,0.124874,0.136047,0.14974,0.17234,-0.141884,0.031425,0.334954,-0.216549,A
10105,-0.054866,-0.024299,0.079145,0.136282,0.261718,0.522513,0.371178,-0.32385,-0.060642,F
10106,0.019197,-0.016448,0.324537,-0.20781,0.261718,0.024215,0.295677,-0.18035,0.843621,H
10107,0.241386,0.23479,0.310311,-1.710992,0.261718,-0.681707,0.220177,0.283697,0.687713,H
10108,0.15498,-0.16562,-3.210528,-1.32068,-0.185173,1.228436,0.55993,-1.983304,-1.339082,A
10109,-0.128929,-0.322644,0.288973,0.764881,0.261718,1.560634,0.069175,-0.88544,-0.216549,F
10110,0.043885,0.007106,1.348781,-1.249397,-0.185173,-1.096956,-0.006326,2.616847,0.500624,E
10111,1.37702,-0.063555,0.349432,0.40572,0.17234,-0.474083,0.220177,-1.895275,-1.432627,A
10112,0.710453,-0.283388,0.128935,0.601905,0.976743,-1.38763,-1.32759,1.072312,1.155435,I
10113,-0.00549,0.486028,0.118265,0.446569,0.261718,-0.307984,0.446679,0.264185,-0.060642,G
10114,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.515608,-0.044076,-0.333286,-0.559546,A
10115,-0.00549,0.760819,-0.095119,-0.016936,0.261718,-0.058835,0.55993,-0.506684,-0.278912,F
10116,0.142636,0.486028,0.025799,0.545422,0.17234,1.186911,1.352689,-3.329665,-2.492797,A
10117,0.438888,0.195534,0.14316,-0.809435,0.261718,0.439463,0.597681,-1.272506,-0.247731,F
10118,-0.054866,0.226939,0.32098,-0.905841,0.261718,-1.553729,0.673182,-2.534876,-1.307901,H
10119,-0.597995,-0.071406,0.352988,0.220844,0.261718,1.851308,-0.081827,-0.972732,0.001721,E
10120,0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.266459,-0.044076,-0.277719,-0.247731,F
10121,0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.515608,0.144676,-0.693053,-0.372457,A
10122,0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.557133,0.031425,0.355845,0.032902,F
10123,0.031541,0.171981,0.253409,-0.862994,0.17234,-1.180006,0.597681,-1.256255,0.095265,H
10124,-0.00549,-0.283388,0.214288,-2.421913,0.17234,0.730137,0.710932,-1.097864,-0.403638,A
10125,-0.412837,-0.346197,0.601936,2.211191,0.440474,0.06574,-1.32759,1.328615,2.402694,X
10126,-0.128929,0.289748,0.235627,1.057473,0.17234,-1.22153,-3.10186,0.557668,-0.185368,E
10127,0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.557133,0.106925,0.758579,-0.029461,A
10128,0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.764757,0.144676,0.645038,0.812439,A
10129,1.772024,0.014957,0.335206,-0.08619,0.0,-0.391033,0.144676,0.883031,-1.49499,A
10130,-0.06721,0.462474,0.10404,0.463129,0.261718,0.771662,0.446679,0.038325,-0.060642,F
10131,-0.672058,-0.613138,0.360101,0.373406,0.17234,-0.847807,-0.119577,0.552969,0.687713,E
10132,0.167323,0.588093,-0.002652,-0.309259,0.261718,0.439463,0.371178,0.462979,-0.310094,F
10133,0.019197,-0.087108,0.292529,0.240776,0.17234,0.14879,-0.195078,-0.999894,-0.590727,A
10134,0.019197,-0.016448,0.324537,-0.20781,0.261718,-1.055431,0.748682,0.165962,0.812439,H
10135,0.068573,-0.087108,0.470349,-0.099617,0.17234,0.14879,0.710932,0.031239,0.064084,A
10136,0.31545,-0.330495,0.555703,-0.374098,0.708609,-1.512204,-1.101088,0.47589,1.436069,Y
10137,0.364825,-0.149918,0.171611,0.04277,0.261718,-0.349509,-0.195078,-0.427878,-0.777816,F
10138,-0.104241,-0.055704,0.299642,0.391249,0.17234,0.439463,0.408929,-1.14448,-1.151994,A
10139,-0.264711,-0.448263,0.431229,-1.121421,0.261718,-0.224934,-0.232828,-1.005932,-0.996086,F
10140,0.117948,-0.220579,0.367214,0.914608,0.261718,1.35301,0.484429,-0.48226,0.126447,A
10141,0.389513,0.556689,0.431229,-1.955514,0.082961,-0.764757,-3.403863,-2.110378,-1.307901,A
10142,-0.252367,-0.401156,0.466793,0.631147,0.261718,0.813187,-0.119577,0.045567,0.781258,E
